epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,19.4746,3.37409,3.19389,3.91258,0.00111,0.15385,0.00075,0.00052,3.1164,4.1688,4.15571,0.00058218,0.00058218,0.00058218
32,19.9921,3.38549,3.15805,3.89225,0.00111,0.15385,0.00075,0.00052,3.1164,4.1688,4.15571,0.000600972,0.000600972,0.000600972
33,20.5644,3.27904,2.86271,3.82979,0.00111,0.15385,0.00074,0.00058,3.11817,4.17315,4.15698,0.000619725,0.000619725,0.000619725
34,21.0952,3.26276,3.14061,3.80689,0.00111,0.15385,0.00074,0.00058,3.11817,4.17315,4.15698,0.000638438,0.000638438,0.000638438
35,21.6479,3.14685,2.83505,3.70879,0.00111,0.15385,0.00074,0.0005,3.12367,4.17886,4.15963,0.000657111,0.000657111,0.000657111
36,22.1125,3.20207,2.83678,3.62384,0.00111,0.15385,0.00074,0.0005,3.12367,4.17886,4.15963,0.000675745,0.000675745,0.000675745
37,22.8758,3.33682,2.9256,3.83788,0.00111,0.15385,0.00074,0.00044,3.12943,4.18914,4.16191,0.000694339,0.000694339,0.000694339
38,23.789,2.9482,2.71323,3.55882,0.00111,0.15385,0.00074,0.00044,3.12943,4.18914,4.16191,0.000712894,0.000712894,0.000712894
39,24.6729,3.0339,2.82509,3.6361,0.00111,0.15385,0.00074,0.00037,3.13789,4.2046,4.16619,0.000731409,0.000731409,0.000731409
40,25.5171,3.04953,2.8144,3.54817,0.00111,0.15385,0.00074,0.00037,3.13789,4.2046,4.16619,0.000749884,0.000749884,0.000749884
41,26.5281,3.07697,3.01085,3.68328,0.00111,0.15385,0.00083,0.00057,3.14582,4.17314,4.17166,0.00076832,0.00076832,0.00076832
42,27.4167,3.13325,3.17587,3.68644,0.00111,0.15385,0.00083,0.00057,3.14582,4.17314,4.17166,0.000786716,0.000786716,0.000786716
43,27.9705,2.81068,3.29015,3.60363,0.00111,0.15385,0.00086,0.00058,3.15642,4.16021,4.17883,0.000805073,0.000805073,0.000805073
44,28.7333,3.35322,3.77238,3.42891,0.00111,0.15385,0.00086,0.00058,3.15642,4.16021,4.17883,0.00082339,0.00082339,0.00082339
45,29.2958,3.27915,3.13428,3.57985,0.00111,0.15385,0.0009,0.0006,3.16445,4.16931,4.18711,0.000841667,0.000841667,0.000841667
46,29.8247,3.31501,3.03255,3.44542,0.00111,0.15385,0.0009,0.0006,3.16445,4.16931,4.18711,0.000859905,0.000859905,0.000859905
47,30.3898,2.96497,2.97591,3.44105,0.00111,0.15385,0.00088,0.00059,3.17648,4.18107,4.19698,0.000878103,0.000878103,0.000878103
48,30.8561,3.1302,2.82381,3.44288,0.00111,0.15385,0.00088,0.00059,3.17648,4.18107,4.19698,0.000896262,0.000896262,0.000896262
49,31.5748,3.21665,2.8832,3.31924,0.00111,0.15385,0.00088,0.00059,3.1919,4.19112,4.20639,0.000914381,0.000914381,0.000914381
50,32.1296,2.93255,2.70254,3.30259,0.00111,0.15385,0.00088,0.00059,3.1919,4.19112,4.20639,0.00093246,0.00093246,0.00093246
51,32.6908,2.81254,2.98604,3.37885,0.00111,0.15385,0.00087,0.00058,3.20267,4.19814,4.21735,0.0009505,0.0009505,0.0009505
52,33.221,2.6131,2.77599,3.31442,0.00111,0.15385,0.00087,0.00058,3.20267,4.19814,4.21735,0.0009685,0.0009685,0.0009685
53,33.7617,3.17717,2.84989,3.55068,0.00111,0.15385,0.00087,0.00058,3.20267,4.19814,4.21735,0.000986461,0.000986461,0.000986461
54,34.2912,2.94923,2.53153,3.28035,0.00111,0.15385,0.00094,0.00062,3.21423,4.21422,4.23201,0.00100438,0.00100438,0.00100438
55,34.8298,3.10899,3.01332,3.33842,0.00111,0.15385,0.00094,0.00062,3.21423,4.21422,4.23201,0.00102226,0.00102226,0.00102226
56,35.3429,3.19983,2.94436,3.30112,0.00111,0.15385,0.00094,0.00062,3.21423,4.21422,4.23201,0.0010401,0.0010401,0.0010401
57,35.949,2.73414,2.51265,3.23582,0.00111,0.15385,0.00096,0.00064,3.226,4.16305,4.24851,0.00105791,0.00105791,0.00105791
58,36.6544,2.94042,2.6258,3.0548,0.00111,0.15385,0.00096,0.00064,3.226,4.16305,4.24851,0.00107567,0.00107567,0.00107567
59,37.8434,2.71083,2.57218,3.27213,0.00111,0.15385,0.00096,0.00064,3.226,4.16305,4.24851,0.00109339,0.00109339,0.00109339
60,38.6027,2.7628,2.47692,3.19715,0.00111,0.15385,0.00095,0.00067,3.23965,4.24443,4.26546,0.00111108,0.00111108,0.00111108
61,39.4783,2.5803,2.69719,3.21425,0.00111,0.15385,0.00095,0.00067,3.23965,4.24443,4.26546,0.00112872,0.00112872,0.00112872
62,40.6266,2.93434,2.56526,3.27829,0.00111,0.15385,0.00095,0.00067,3.23965,4.24443,4.26546,0.00114632,0.00114632,0.00114632
63,41.3445,2.66005,2.58354,3.11948,0.00111,0.15385,0.0009,0.00053,3.25062,4.34312,4.28264,0.00116389,0.00116389,0.00116389
64,42.1436,2.93533,2.75045,3.20843,0.00111,0.15385,0.0009,0.00053,3.25062,4.34312,4.28264,0.00118141,0.00118141,0.00118141
65,42.6594,2.79251,3.32996,3.09239,0.00111,0.15385,0.0009,0.00053,3.25062,4.34312,4.28264,0.0011989,0.0011989,0.0011989
66,43.2536,2.73604,2.73657,3.11641,0.00111,0.15385,0.00092,0.00062,3.25828,4.3475,4.2948,0.00121635,0.00121635,0.00121635
67,43.758,2.87022,2.72289,3.17079,0.00111,0.15385,0.00092,0.00062,3.25828,4.3475,4.2948,0.00123375,0.00123375,0.00123375
68,44.3108,2.76362,2.47204,3.123,0.00111,0.15385,0.00092,0.00062,3.25828,4.3475,4.2948,0.00125112,0.00125112,0.00125112
69,45.1535,2.65891,2.51169,2.94242,0.00111,0.15385,0.00092,0.0005,3.25344,4.2777,4.30132,0.00126844,0.00126844,0.00126844
70,45.7001,2.64588,2.43623,2.99637,0.00111,0.15385,0.00092,0.0005,3.25344,4.2777,4.30132,0.00128573,0.00128573,0.00128573
71,46.2963,2.53163,2.6914,3.08032,0.00111,0.15385,0.00092,0.0005,3.25344,4.2777,4.30132,0.00130298,0.00130298,0.00130298
72,46.8648,2.70213,2.65041,2.98152,0.00111,0.15385,0.00092,0.00062,3.24654,3.90989,4.30603,0.00132019,0.00132019,0.00132019
73,47.4248,2.80293,2.74163,3.09724,0.00111,0.15385,0.00092,0.00062,3.24654,3.90989,4.30603,0.00133736,0.00133736,0.00133736
74,47.948,2.62398,2.7286,3.04497,0.00111,0.15385,0.00092,0.00062,3.24654,3.90989,4.30603,0.00135449,0.00135449,0.00135449
75,48.5316,2.78986,2.68477,3.08442,0.00111,0.15385,0.00091,0.00061,3.24208,3.87636,4.31002,0.00137158,0.00137158,0.00137158
76,49.2778,2.77823,2.63084,2.97432,0.00111,0.15385,0.00091,0.00061,3.24208,3.87636,4.31002,0.00138863,0.00138863,0.00138863
77,49.7929,2.4818,3.16006,3.02682,0.00111,0.15385,0.00091,0.00061,3.24208,3.87636,4.31002,0.00140564,0.00140564,0.00140564
78,50.4315,2.75383,2.42955,3.03905,0.00111,0.15385,0.00091,0.00061,3.25039,3.87679,4.32007,0.00142261,0.00142261,0.00142261
79,51.1884,2.57927,2.54932,2.96771,0.00111,0.15385,0.00091,0.00061,3.25039,3.87679,4.32007,0.00143954,0.00143954,0.00143954
80,52.0383,2.53783,2.40956,2.9285,0.00111,0.15385,0.00091,0.00061,3.25039,3.87679,4.32007,0.00145643,0.00145643,0.00145643
81,52.93,2.65451,2.67127,3.04479,0.00111,0.15385,0.00092,0.00057,3.2564,3.91095,4.31937,0.00147328,0.00147328,0.00147328
82,53.7896,2.80096,2.54905,2.69457,0.00111,0.15385,0.00092,0.00057,3.2564,3.91095,4.31937,0.00149009,0.00149009,0.00149009
83,54.3935,2.50475,2.4643,2.79043,0.00111,0.15385,0.00092,0.00057,3.2564,3.91095,4.31937,0.00150686,0.00150686,0.00150686
84,54.8783,2.59437,2.60191,2.94966,0.00258,0.15385,0.00156,0.00093,3.25738,3.98665,4.32475,0.0015236,0.0015236,0.0015236
85,55.486,2.48697,2.24124,2.68236,0.00258,0.15385,0.00156,0.00093,3.25738,3.98665,4.32475,0.00154029,0.00154029,0.00154029
86,56.0738,2.91664,2.4486,3.01745,0.00258,0.15385,0.00156,0.00093,3.25738,3.98665,4.32475,0.00155695,0.00155695,0.00155695
87,56.5952,2.7448,2.52524,2.96012,0.00258,0.15385,0.00156,0.00093,3.25738,3.98665,4.32475,0.00157356,0.00157356,0.00157356
88,57.3072,2.51046,2.2486,2.84109,0.00276,0.15385,0.00164,0.0009,3.26222,4.01093,4.33222,0.00159013,0.00159013,0.00159013
89,57.8519,2.57077,2.30466,2.69773,0.00276,0.15385,0.00164,0.0009,3.26222,4.01093,4.33222,0.00160667,0.00160667,0.00160667
90,58.4034,2.78764,2.67026,2.87814,0.00276,0.15385,0.00164,0.0009,3.26222,4.01093,4.33222,0.00162316,0.00162316,0.00162316
91,58.9349,2.34742,2.55788,2.67729,0.00276,0.15385,0.00164,0.0009,3.26222,4.01093,4.33222,0.00163962,0.00163962,0.00163962
92,59.4938,2.85474,2.42768,2.91314,0.00312,0.15385,0.0018,0.00135,3.27119,4.018,4.34632,0.00165604,0.00165604,0.00165604
93,60.2684,2.59379,2.37226,2.90583,0.00312,0.15385,0.0018,0.00135,3.27119,4.018,4.34632,0.00167241,0.00167241,0.00167241
94,60.8419,2.49143,2.41147,2.76761,0.00312,0.15385,0.0018,0.00135,3.27119,4.018,4.34632,0.00168875,0.00168875,0.00168875
95,61.3994,2.91153,2.75712,3.17329,0.00312,0.15385,0.0018,0.00135,3.27119,4.018,4.34632,0.00170505,0.00170505,0.00170505
96,61.918,2.56337,2.53354,2.77577,0.00318,0.15385,0.00189,0.00132,3.26934,4.00516,4.35331,0.00172131,0.00172131,0.00172131
97,62.7496,2.67694,2.29341,2.91057,0.00318,0.15385,0.00189,0.00132,3.26934,4.00516,4.35331,0.00173752,0.00173752,0.00173752
98,63.5214,2.8218,2.56754,3.04902,0.00318,0.15385,0.00189,0.00132,3.26934,4.00516,4.35331,0.0017537,0.0017537,0.0017537
99,64.4153,2.73935,2.30407,2.83853,0.00318,0.15385,0.00189,0.00132,3.26934,4.00516,4.35331,0.00176984,0.00176984,0.00176984
100,65.9754,2.52384,2.50104,2.77919,0.00323,0.15385,0.00187,0.0014,3.26628,3.99171,4.35355,0.00178594,0.00178594,0.00178594
101,67.1144,2.42742,2.51622,2.6058,0.00323,0.15385,0.00187,0.0014,3.26628,3.99171,4.35355,0.001802,0.001802,0.001802
102,68.6807,2.53246,2.51081,2.86712,0.00323,0.15385,0.00187,0.0014,3.26628,3.99171,4.35355,0.00180002,0.00180002,0.00180002
103,69.945,2.51472,2.16378,2.64727,0.00323,0.15385,0.00187,0.0014,3.26628,3.99171,4.35355,0.00179804,0.00179804,0.00179804
104,70.658,2.56657,2.29465,2.78902,0.00322,0.15385,0.00189,0.00132,3.25146,3.92282,4.34471,0.00179606,0.00179606,0.00179606
105,71.1976,2.57214,2.42359,2.90034,0.00322,0.15385,0.00189,0.00132,3.25146,3.92282,4.34471,0.00179408,0.00179408,0.00179408
106,71.9148,2.5292,2.26513,2.64104,0.00322,0.15385,0.00189,0.00132,3.25146,3.92282,4.34471,0.0017921,0.0017921,0.0017921
107,72.6946,2.46605,2.36645,2.75213,0.00322,0.15385,0.00189,0.00132,3.25146,3.92282,4.34471,0.00179012,0.00179012,0.00179012
108,73.4833,2.54584,2.29924,2.74254,0.00203,0.07692,0.00114,0.00091,3.23811,3.93082,4.32884,0.00178814,0.00178814,0.00178814
109,74.0353,2.6683,2.35221,2.73729,0.00203,0.07692,0.00114,0.00091,3.23811,3.93082,4.32884,0.00178616,0.00178616,0.00178616
110,74.5654,2.67081,2.51245,2.96793,0.00203,0.07692,0.00114,0.00091,3.23811,3.93082,4.32884,0.00178418,0.00178418,0.00178418
111,75.1169,2.56575,2.28747,2.65634,0.00203,0.07692,0.00114,0.00091,3.23811,3.93082,4.32884,0.0017822,0.0017822,0.0017822
112,75.6753,2.42396,2.34096,2.71588,0.00176,0.07692,0.00099,0.00069,3.23633,3.92605,4.31603,0.00178022,0.00178022,0.00178022
113,76.4325,2.50927,2.11307,2.77765,0.00176,0.07692,0.00099,0.00069,3.23633,3.92605,4.31603,0.00177824,0.00177824,0.00177824
114,77.1611,2.5308,2.74926,2.65266,0.00176,0.07692,0.00099,0.00069,3.23633,3.92605,4.31603,0.00177626,0.00177626,0.00177626
115,77.7545,2.27226,2.33383,2.60398,0.00176,0.07692,0.00099,0.00069,3.23633,3.92605,4.31603,0.00177428,0.00177428,0.00177428
116,78.336,2.4754,2.28332,2.69835,0.00278,0.15385,0.00161,0.00113,3.2345,3.90196,4.30021,0.0017723,0.0017723,0.0017723
117,78.8789,2.52831,2.15505,2.671,0.00278,0.15385,0.00161,0.00113,3.2345,3.90196,4.30021,0.00177032,0.00177032,0.00177032
118,79.4499,2.26467,2.29542,2.72702,0.00278,0.15385,0.00161,0.00113,3.2345,3.90196,4.30021,0.00176834,0.00176834,0.00176834
119,79.957,2.49425,2.31672,2.82115,0.00278,0.15385,0.00161,0.00113,3.2345,3.90196,4.30021,0.00176636,0.00176636,0.00176636
120,80.7425,2.78709,2.53326,3.01363,0.00272,0.15385,0.00158,0.0011,3.22585,3.94729,4.30895,0.00176438,0.00176438,0.00176438
121,81.5632,2.49132,2.28381,2.66368,0.00272,0.15385,0.00158,0.0011,3.22585,3.94729,4.30895,0.0017624,0.0017624,0.0017624
122,82.3874,2.51181,2.1302,2.67168,0.00272,0.15385,0.00158,0.0011,3.22585,3.94729,4.30895,0.00176042,0.00176042,0.00176042
123,83.3433,2.50079,2.15368,2.73473,0.00272,0.15385,0.00158,0.0011,3.22585,3.94729,4.30895,0.00175844,0.00175844,0.00175844
124,84.4565,2.47082,2.36367,2.7219,0.00139,0.07692,0.00079,0.00063,3.22212,3.97601,4.32072,0.00175646,0.00175646,0.00175646
125,84.9966,2.36008,2.17143,2.61673,0.00139,0.07692,0.00079,0.00063,3.22212,3.97601,4.32072,0.00175448,0.00175448,0.00175448
126,85.5479,2.40202,2.12133,2.63668,0.00139,0.07692,0.00079,0.00063,3.22212,3.97601,4.32072,0.0017525,0.0017525,0.0017525
127,86.111,2.39991,2.23969,2.54545,0.00139,0.07692,0.00079,0.00063,3.22212,3.97601,4.32072,0.00175052,0.00175052,0.00175052
128,86.6927,2.46142,2.17442,2.70666,0.00139,0.07692,0.00078,0.00055,3.19604,4.00345,4.32675,0.00174854,0.00174854,0.00174854
129,87.2394,2.30496,2.05892,2.56859,0.00139,0.07692,0.00078,0.00055,3.19604,4.00345,4.32675,0.00174656,0.00174656,0.00174656
130,87.7778,2.36894,2.34319,2.83384,0.00139,0.07692,0.00078,0.00055,3.19604,4.00345,4.32675,0.00174458,0.00174458,0.00174458
131,88.2768,2.38601,2.08156,2.53311,0.00139,0.07692,0.00078,0.00055,3.19604,4.00345,4.32675,0.0017426,0.0017426,0.0017426
132,88.8956,2.28347,1.99156,2.5037,0.00266,0.15385,0.00154,0.00107,3.10555,4.02284,4.29627,0.00174062,0.00174062,0.00174062
133,89.4325,2.42273,2.21187,2.5941,0.00266,0.15385,0.00154,0.00107,3.10555,4.02284,4.29627,0.00173864,0.00173864,0.00173864
134,89.968,2.54264,2.29324,2.70624,0.00266,0.15385,0.00154,0.00107,3.10555,4.02284,4.29627,0.00173666,0.00173666,0.00173666
135,90.4698,2.41847,2.23187,2.66394,0.00266,0.15385,0.00154,0.00107,3.10555,4.02284,4.29627,0.00173468,0.00173468,0.00173468
136,91.052,2.17811,1.83323,2.41574,0.00264,0.15385,0.00157,0.00108,2.97948,4.01667,4.22958,0.0017327,0.0017327,0.0017327
137,91.5917,2.24013,2.11802,2.6,0.00264,0.15385,0.00157,0.00108,2.97948,4.01667,4.22958,0.00173072,0.00173072,0.00173072
138,92.1123,2.20458,2.04914,2.58294,0.00264,0.15385,0.00157,0.00108,2.97948,4.01667,4.22958,0.00172874,0.00172874,0.00172874
139,93.0347,2.21008,1.94593,2.40149,0.00264,0.15385,0.00157,0.00108,2.97948,4.01667,4.22958,0.00172676,0.00172676,0.00172676
140,93.5847,2.53101,1.90916,2.52058,0.00434,0.23077,0.0029,0.00147,2.89109,3.97991,4.09559,0.00172478,0.00172478,0.00172478
141,94.1564,2.30152,2.33355,2.47287,0.00434,0.23077,0.0029,0.00147,2.89109,3.97991,4.09559,0.0017228,0.0017228,0.0017228
142,94.9058,2.34286,2.10742,2.41812,0.00434,0.23077,0.0029,0.00147,2.89109,3.97991,4.09559,0.00172082,0.00172082,0.00172082
143,95.6614,2.15434,1.66646,2.3553,0.00434,0.23077,0.0029,0.00147,2.89109,3.97991,4.09559,0.00171884,0.00171884,0.00171884
144,96.5904,2.15933,1.85834,2.34817,0.0054,0.30769,0.00394,0.00174,2.8325,3.96248,3.99795,0.00171686,0.00171686,0.00171686
145,97.4063,2.29157,1.94436,2.30103,0.0054,0.30769,0.00394,0.00174,2.8325,3.96248,3.99795,0.00171488,0.00171488,0.00171488
146,98.2926,2.24717,2.22206,2.41636,0.0054,0.30769,0.00394,0.00174,2.8325,3.96248,3.99795,0.0017129,0.0017129,0.0017129
147,98.8414,2.24351,1.91335,2.47996,0.0054,0.30769,0.00394,0.00174,2.8325,3.96248,3.99795,0.00171092,0.00171092,0.00171092
148,99.4297,2.2593,1.96262,2.48631,0.00484,0.38462,0.00386,0.0014,2.79344,3.9068,3.8829,0.00170894,0.00170894,0.00170894
149,99.9692,2.31508,1.83379,2.40871,0.00484,0.38462,0.00386,0.0014,2.79344,3.9068,3.8829,0.00170696,0.00170696,0.00170696
150,100.514,2.17607,1.83729,2.26462,0.00484,0.38462,0.00386,0.0014,2.79344,3.9068,3.8829,0.00170498,0.00170498,0.00170498
151,101.038,2.04164,1.91102,2.31226,0.00484,0.38462,0.00386,0.0014,2.79344,3.9068,3.8829,0.001703,0.001703,0.001703
152,101.613,2.25803,1.95481,2.47791,0.00527,0.53846,0.05753,0.008,2.74156,3.75004,3.66505,0.00170102,0.00170102,0.00170102
153,102.136,2.45783,1.90206,2.43336,0.00527,0.53846,0.05753,0.008,2.74156,3.75004,3.66505,0.00169904,0.00169904,0.00169904
154,102.729,2.36787,1.63635,2.3528,0.00527,0.53846,0.05753,0.008,2.74156,3.75004,3.66505,0.00169706,0.00169706,0.00169706
155,103.358,2.26815,1.99492,2.49372,0.00527,0.53846,0.05753,0.008,2.74156,3.75004,3.66505,0.00169508,0.00169508,0.00169508
156,104.182,2.21411,1.93997,2.44534,0.34801,0.2888,0.37679,0.13509,2.47761,2.4645,2.72199,0.0016931,0.0016931,0.0016931
157,104.759,2.19885,1.91123,2.34265,0.34801,0.2888,0.37679,0.13509,2.47761,2.4645,2.72199,0.00169112,0.00169112,0.00169112
158,105.295,2.10116,1.88532,2.27345,0.34801,0.2888,0.37679,0.13509,2.47761,2.4645,2.72199,0.00168914,0.00168914,0.00168914
159,105.907,2.37905,2.19732,2.66669,0.34801,0.2888,0.37679,0.13509,2.47761,2.4645,2.72199,0.00168716,0.00168716,0.00168716
160,106.501,2.03898,1.86735,2.27381,0.60002,0.30769,0.4367,0.15772,2.48811,2.43417,2.76941,0.00168518,0.00168518,0.00168518
161,107.075,2.25858,1.83925,2.41328,0.60002,0.30769,0.4367,0.15772,2.48811,2.43417,2.76941,0.0016832,0.0016832,0.0016832
162,107.589,2.18751,1.6542,2.32564,0.60002,0.30769,0.4367,0.15772,2.48811,2.43417,2.76941,0.00168122,0.00168122,0.00168122
163,108.123,2.16822,1.68603,2.2631,0.60002,0.30769,0.4367,0.15772,2.48811,2.43417,2.76941,0.00167924,0.00167924,0.00167924
164,108.903,2.00289,1.80048,2.26932,0.66246,0.38462,0.42487,0.12697,2.4311,2.98073,3.066,0.00167726,0.00167726,0.00167726
165,109.6,2.26439,1.83383,2.41621,0.66246,0.38462,0.42487,0.12697,2.4311,2.98073,3.066,0.00167528,0.00167528,0.00167528
166,110.505,2.17241,1.85028,2.29444,0.66246,0.38462,0.42487,0.12697,2.4311,2.98073,3.066,0.0016733,0.0016733,0.0016733
167,111.321,2.38905,2.15718,2.42801,0.66246,0.38462,0.42487,0.12697,2.4311,2.98073,3.066,0.00167132,0.00167132,0.00167132
168,112.192,2.10622,1.90651,2.38365,0.46225,0.38462,0.50053,0.17423,2.50027,2.32441,2.77216,0.00166934,0.00166934,0.00166934
169,112.891,2.27474,1.87564,2.48103,0.46225,0.38462,0.50053,0.17423,2.50027,2.32441,2.77216,0.00166736,0.00166736,0.00166736
170,113.565,1.99853,1.67824,2.27078,0.46225,0.38462,0.50053,0.17423,2.50027,2.32441,2.77216,0.00166538,0.00166538,0.00166538
171,114.183,2.18256,1.81912,2.32831,0.46225,0.38462,0.50053,0.17423,2.50027,2.32441,2.77216,0.0016634,0.0016634,0.0016634
172,114.973,2.18115,1.76131,2.32261,0.43234,0.53846,0.48745,0.2015,2.47896,2.40397,2.75891,0.00166142,0.00166142,0.00166142
173,115.564,2.07461,1.85683,2.22107,0.43234,0.53846,0.48745,0.2015,2.47896,2.40397,2.75891,0.00165944,0.00165944,0.00165944
174,116.108,2.11034,1.78959,2.33668,0.43234,0.53846,0.48745,0.2015,2.47896,2.40397,2.75891,0.00165746,0.00165746,0.00165746
175,116.71,2.13007,1.75916,2.17273,0.43234,0.53846,0.48745,0.2015,2.47896,2.40397,2.75891,0.00165548,0.00165548,0.00165548
176,117.308,2.1802,1.84434,2.34866,0.44507,0.53846,0.46671,0.19954,2.28826,2.59718,2.75557,0.0016535,0.0016535,0.0016535
177,117.82,2.24965,1.94242,2.35428,0.44507,0.53846,0.46671,0.19954,2.28826,2.59718,2.75557,0.00165152,0.00165152,0.00165152
178,118.374,2.17084,2.11697,2.37052,0.44507,0.53846,0.46671,0.19954,2.28826,2.59718,2.75557,0.00164954,0.00164954,0.00164954
179,118.935,2.1475,1.81625,2.25934,0.44507,0.53846,0.46671,0.19954,2.28826,2.59718,2.75557,0.00164756,0.00164756,0.00164756
180,119.507,2.10755,2.02393,2.26491,0.46632,0.61538,0.54983,0.23298,2.22201,2.0441,2.42228,0.00164558,0.00164558,0.00164558
181,120.077,2.07959,1.78516,2.23381,0.46632,0.61538,0.54983,0.23298,2.22201,2.0441,2.42228,0.0016436,0.0016436,0.0016436
182,120.65,2.0648,1.73415,2.25011,0.46632,0.61538,0.54983,0.23298,2.22201,2.0441,2.42228,0.00164162,0.00164162,0.00164162
183,121.208,1.8316,1.69576,2.11592,0.46632,0.61538,0.54983,0.23298,2.22201,2.0441,2.42228,0.00163964,0.00163964,0.00163964
184,121.792,2.05922,1.76756,2.31593,0.83109,0.37944,0.57473,0.20772,2.15112,1.98452,2.36308,0.00163766,0.00163766,0.00163766
