epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,56.8703,2.70014,2.84823,2.90296,0.00067,0.21277,0.00062,0.0003,3.12011,5.13991,4.32223,0.00101296,0.00101296,0.00101296
48,57.9832,2.67502,2.64471,2.78995,0.00067,0.21277,0.0006,0.00029,3.11695,5.12567,4.32321,0.00101593,0.00101593,0.00101593
49,59.0308,2.77901,2.8963,2.91772,0.00067,0.21277,0.0006,0.00029,3.11695,5.12567,4.32321,0.00101811,0.00101811,0.00101811
50,60.0157,2.71661,2.42762,2.8673,0.00073,0.23404,0.00073,0.00029,3.11373,5.07112,4.32153,0.0010195,0.0010195,0.0010195
51,61.233,2.75802,2.28191,3.04287,0.00073,0.23404,0.00073,0.00029,3.11373,5.07112,4.32153,0.00101,0.00101,0.00101
52,62.1964,3.0543,3.50276,3.08305,0.00128,0.19149,0.00101,0.00038,3.11188,5.11001,4.32225,0.0009902,0.0009902,0.0009902
53,63.2559,2.90652,2.53128,2.87536,0.00128,0.19149,0.00101,0.00038,3.11188,5.11001,4.32225,0.0009704,0.0009704,0.0009704
54,64.2312,4.16484,4.11988,4.31367,0.00153,0.19149,0.0011,0.00038,3.11392,5.91864,4.32892,0.0009506,0.0009506,0.0009506
55,65.8035,3.36266,2.4955,3.00548,0.00153,0.19149,0.0011,0.00038,3.11392,5.91864,4.32892,0.0009308,0.0009308,0.0009308
56,67.3094,3.07847,2.68167,3.32532,0.00155,0.19149,0.00109,0.00041,3.129,6.03305,4.34487,0.000911,0.000911,0.000911
57,68.6302,2.34456,2.2645,2.75524,0.00155,0.19149,0.00109,0.00041,3.129,6.03305,4.34487,0.0008912,0.0008912,0.0008912
58,69.7178,2.58644,2.49509,3.10577,0.00154,0.19149,0.00102,0.00044,3.12932,6.00179,4.35712,0.0008714,0.0008714,0.0008714
59,70.7175,2.38275,2.68076,2.79851,0.00154,0.19149,0.00102,0.00044,3.12932,6.00179,4.35712,0.0008516,0.0008516,0.0008516
60,71.6382,3.16051,3.60167,3.26194,0.00142,0.19149,0.00095,0.00039,3.12519,6.00167,4.3548,0.0008318,0.0008318,0.0008318
61,72.6394,2.6015,2.59788,2.93297,0.00142,0.19149,0.00095,0.00039,3.12519,6.00167,4.3548,0.000812,0.000812,0.000812
62,73.6635,2.49637,2.45273,2.82925,0.00141,0.19149,0.00097,0.0004,3.10673,6.05329,4.34864,0.0007922,0.0007922,0.0007922
63,74.6649,2.65784,2.50821,2.94882,0.00141,0.19149,0.00097,0.0004,3.10673,6.05329,4.34864,0.0007724,0.0007724,0.0007724
64,75.7131,2.45642,2.13317,2.62372,0.00138,0.19149,0.00103,0.0004,3.07989,6.09049,4.33169,0.0007526,0.0007526,0.0007526
65,76.9544,1.39835,5.61395,1.40111,0.00138,0.19149,0.00103,0.0004,3.07989,6.09049,4.33169,0.0007328,0.0007328,0.0007328
66,78.0325,2.52366,2.19083,2.7749,0.00124,0.19149,0.00092,0.00037,2.98272,6.2138,4.28245,0.000713,0.000713,0.000713
67,79.5359,2.67021,2.27208,2.78471,0.00124,0.19149,0.00092,0.00037,2.98272,6.2138,4.28245,0.0006932,0.0006932,0.0006932
68,81.1129,2.73888,2.33898,2.95857,0.0008,0.23404,0.00089,0.00031,2.80297,6.06738,4.22918,0.0006734,0.0006734,0.0006734
69,82.5641,2.52346,3.05225,3.20002,0.0008,0.23404,0.00089,0.00031,2.80297,6.06738,4.22918,0.0006536,0.0006536,0.0006536
70,83.6184,3.2781,2.60276,2.82764,0.00162,0.25532,0.00148,0.00048,2.73118,5.8064,4.22481,0.0006338,0.0006338,0.0006338
71,84.5787,3.19631,2.43329,3.12309,0.00162,0.25532,0.00148,0.00048,2.73118,5.8064,4.22481,0.000614,0.000614,0.000614
72,85.6576,2.71502,2.11953,2.78352,0.00129,0.19149,0.00106,0.0004,2.60836,5.33169,4.21262,0.0005942,0.0005942,0.0005942
73,86.658,4.0592,4.68042,3.47071,0.00129,0.19149,0.00106,0.0004,2.60836,5.33169,4.21262,0.0005744,0.0005744,0.0005744
74,87.6762,2.3606,2.32096,2.56856,0.00115,0.21277,0.00084,0.00031,2.56663,5.58396,4.22753,0.0005546,0.0005546,0.0005546
75,88.6456,2.59195,2.7498,2.89304,0.00115,0.21277,0.00084,0.00031,2.56663,5.58396,4.22753,0.0005348,0.0005348,0.0005348
76,89.744,1.15411,4.52783,1.32454,0.00101,0.21277,0.00076,0.00029,2.40922,5.48881,4.14561,0.000515,0.000515,0.000515
77,90.7797,2.40619,2.5401,2.94219,0.00101,0.21277,0.00076,0.00029,2.40922,5.48881,4.14561,0.0004952,0.0004952,0.0004952
78,91.8376,2.71769,2.35706,2.73225,0.00112,0.25532,0.00085,0.00035,2.45737,5.18162,4.03488,0.0004754,0.0004754,0.0004754
79,93.1219,2.46893,2.08976,2.55857,0.00112,0.25532,0.00085,0.00035,2.45737,5.18162,4.03488,0.0004556,0.0004556,0.0004556
80,95.0922,2.38749,2.41012,2.79956,0.00136,0.31915,0.00104,0.00039,2.3956,5.36887,4.02128,0.0004358,0.0004358,0.0004358
81,96.5194,2.11747,2.14055,2.36652,0.00136,0.31915,0.00104,0.00039,2.3956,5.36887,4.02128,0.000416,0.000416,0.000416
82,97.547,2.49523,2.942,2.42573,0.00149,0.3617,0.0025,0.00097,2.4006,5.27492,3.96937,0.0003962,0.0003962,0.0003962
83,98.5567,2.9088,3.64706,3.16235,0.00149,0.3617,0.0025,0.00097,2.4006,5.27492,3.96937,0.0003764,0.0003764,0.0003764
84,99.6241,2.15035,4.23852,2.36576,0.00168,0.42553,0.00405,0.00133,2.45529,5.04984,3.87204,0.0003566,0.0003566,0.0003566
85,100.678,2.41205,2.41229,2.74117,0.00168,0.42553,0.00405,0.00133,2.45529,5.04984,3.87204,0.0003368,0.0003368,0.0003368
86,101.863,2.56623,2.31426,2.631,0.00191,0.48936,0.00304,0.00097,2.45011,4.83982,3.8195,0.000317,0.000317,0.000317
87,102.856,1.18619,4.51447,1.17637,0.00191,0.48936,0.00304,0.00097,2.45011,4.83982,3.8195,0.0002972,0.0002972,0.0002972
88,103.932,2.73418,2.63484,3.00363,0.00213,0.59574,0.00647,0.00181,2.46439,4.78785,3.71992,0.0002774,0.0002774,0.0002774
89,105.161,2.4657,2.24003,2.68651,0.00213,0.59574,0.00647,0.00181,2.46439,4.78785,3.71992,0.0002576,0.0002576,0.0002576
90,106.327,2.47697,2.31621,2.85183,0.00228,0.7234,0.01118,0.00293,2.43331,4.73253,3.65128,0.0002378,0.0002378,0.0002378
91,109.61,1.98869,2.45614,2.4278,0.00228,0.7234,0.01118,0.00293,2.43331,4.73253,3.65128,0.000218,0.000218,0.000218
92,111.052,2.88717,2.58814,3.18135,0.00253,0.80851,0.02232,0.00608,2.41668,4.57354,3.51858,0.0001982,0.0001982,0.0001982
93,112.414,2.62999,3.34179,2.73505,0.00253,0.80851,0.02232,0.00608,2.41668,4.57354,3.51858,0.0001784,0.0001784,0.0001784
94,113.566,2.18022,2.15658,2.5104,0.00287,0.91489,0.03918,0.01108,2.42655,4.45571,3.39919,0.0001586,0.0001586,0.0001586
95,114.553,1.82124,2.86306,2.27072,0.00287,0.91489,0.03918,0.01108,2.42655,4.45571,3.39919,0.0001388,0.0001388,0.0001388
96,115.727,2.21118,2.17224,2.713,0.01355,0.76596,0.06114,0.01681,2.43784,4.29001,3.31826,0.000119,0.000119,0.000119
97,116.826,2.7141,2.58769,2.97793,0.01355,0.76596,0.06114,0.01681,2.43784,4.29001,3.31826,9.92e-05,9.92e-05,9.92e-05
98,117.949,1.70443,2.41922,2.06071,0.11339,0.31915,0.08515,0.02611,2.52652,4.12479,3.06675,7.94e-05,7.94e-05,7.94e-05
99,118.854,2.01428,2.19195,2.43713,0.11339,0.31915,0.08515,0.02611,2.52652,4.12479,3.06675,5.96e-05,5.96e-05,5.96e-05
100,120.082,2.08075,2.21611,2.55035,0.13368,0.17021,0.09287,0.03083,2.46206,4.45538,2.92917,3.98e-05,3.98e-05,3.98e-05
