epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,15.3907,1.43476,1.49375,1.28578,0.00722,1,0.35063,0.24052,1.54764,3.04149,1.36917,0.00039208,0.00039208,0.00039208
22,15.8631,1.49785,1.69274,1.25228,0.00722,1,0.35063,0.24052,1.54764,3.04149,1.36917,0.000411268,0.000411268,0.000411268
23,16.4262,1.34796,1.60147,1.22804,0.00667,0.92308,0.39485,0.24994,1.50748,3.06878,1.36599,0.000430417,0.000430417,0.000430417
24,16.929,1.37231,1.69981,1.30202,0.00667,0.92308,0.39485,0.24994,1.50748,3.06878,1.36599,0.000449526,0.000449526,0.000449526
25,17.5498,1.38618,1.62338,1.27854,0.01252,0.84615,0.48917,0.24282,1.42262,3.01372,1.33344,0.000468595,0.000468595,0.000468595
26,18.0669,1.46199,1.64025,1.25707,0.01252,0.84615,0.48917,0.24282,1.42262,3.01372,1.33344,0.000487625,0.000487625,0.000487625
27,18.6132,1.51586,1.60858,1.32124,0.19724,0.53846,0.5194,0.30571,1.47764,2.85233,1.34543,0.000506615,0.000506615,0.000506615
28,19.1324,1.38546,1.52216,1.27425,0.19724,0.53846,0.5194,0.30571,1.47764,2.85233,1.34543,0.000525566,0.000525566,0.000525566
29,19.7095,1.28566,1.52297,1.32032,0.73564,0.53846,0.55532,0.32969,1.50049,2.75865,1.32216,0.000544477,0.000544477,0.000544477
30,20.2685,1.32125,1.38496,1.23453,0.73564,0.53846,0.55532,0.32969,1.50049,2.75865,1.32216,0.000563348,0.000563348,0.000563348
31,20.789,1.31512,1.49058,1.22385,0.96669,0.46154,0.58724,0.3254,1.56555,2.73372,1.37521,0.00058218,0.00058218,0.00058218
32,21.3747,1.29816,1.39383,1.21608,0.96669,0.46154,0.58724,0.3254,1.56555,2.73372,1.37521,0.000600972,0.000600972,0.000600972
33,21.8972,1.19284,1.32999,1.21939,0.74702,0.38462,0.54826,0.35143,1.54224,2.71964,1.40117,0.000619725,0.000619725,0.000619725
34,22.452,1.29804,1.50068,1.22845,0.74702,0.38462,0.54826,0.35143,1.54224,2.71964,1.40117,0.000638438,0.000638438,0.000638438
35,23.2661,1.2193,1.20299,1.13321,0.91745,0.38462,0.48393,0.27349,1.68121,2.79175,1.46501,0.000657111,0.000657111,0.000657111
36,23.9146,1.25328,1.38601,1.25882,0.91745,0.38462,0.48393,0.27349,1.68121,2.79175,1.46501,0.000675745,0.000675745,0.000675745
37,24.8092,1.30386,1.46486,1.26831,0.74703,0.38462,0.53652,0.2746,1.70044,2.85575,1.50239,0.000694339,0.000694339,0.000694339
38,25.7183,1.27386,1.27873,1.13523,0.74703,0.38462,0.53652,0.2746,1.70044,2.85575,1.50239,0.000712894,0.000712894,0.000712894
39,26.4747,1.29526,1.29518,1.19561,0.64594,0.38462,0.36844,0.25558,1.58093,2.84807,1.47675,0.000731409,0.000731409,0.000731409
40,27.3711,1.12914,1.2517,1.10577,0.64594,0.38462,0.36844,0.25558,1.58093,2.84807,1.47675,0.000749884,0.000749884,0.000749884
41,27.9435,1.20721,1.35694,1.1729,0.68792,0.38462,0.43694,0.28193,1.5848,2.73911,1.42768,0.00076832,0.00076832,0.00076832
42,28.4958,1.30683,1.34265,1.19592,0.68792,0.38462,0.43694,0.28193,1.5848,2.73911,1.42768,0.000786716,0.000786716,0.000786716
43,29.0286,1.04839,1.20025,1.11764,0.86937,0.38462,0.50724,0.31291,1.56623,2.68655,1.34452,0.000805073,0.000805073,0.000805073
44,29.5715,1.03291,1.39167,1.12343,0.86937,0.38462,0.50724,0.31291,1.56623,2.68655,1.34452,0.00082339,0.00082339,0.00082339
45,30.1296,1.17875,1.21573,1.08271,0.83397,0.46154,0.53184,0.33126,1.51392,2.72757,1.29335,0.000841667,0.000841667,0.000841667
46,30.6436,1.26954,1.40341,1.27694,0.83397,0.46154,0.53184,0.33126,1.51392,2.72757,1.29335,0.000859905,0.000859905,0.000859905
47,31.1909,1.00222,1.1999,1.0578,0.72793,0.38462,0.48479,0.31019,1.48138,2.71998,1.3189,0.000878103,0.000878103,0.000878103
48,31.7151,1.15313,1.2911,1.18238,0.72793,0.38462,0.48479,0.31019,1.48138,2.71998,1.3189,0.000896262,0.000896262,0.000896262
49,32.2693,1.29554,1.43602,1.22012,0.76193,0.53846,0.52848,0.34148,1.45664,2.65793,1.30741,0.000914381,0.000914381,0.000914381
50,33.0275,1.27052,1.16022,1.18501,0.76193,0.53846,0.52848,0.34148,1.45664,2.65793,1.30741,0.00093246,0.00093246,0.00093246
51,33.57,1.22349,1.27716,1.26621,0.66866,0.46154,0.48806,0.29473,1.4201,2.59498,1.31069,0.0009505,0.0009505,0.0009505
52,34.1044,1.23017,1.14175,1.27107,0.66866,0.46154,0.48806,0.29473,1.4201,2.59498,1.31069,0.0009685,0.0009685,0.0009685
53,34.6588,1.16505,1.14724,1.18729,0.66866,0.46154,0.48806,0.29473,1.4201,2.59498,1.31069,0.000986461,0.000986461,0.000986461
54,35.2368,1.08661,1.10302,1.17858,0.63357,0.53256,0.52386,0.2077,1.6922,2.7637,1.53695,0.00100438,0.00100438,0.00100438
55,35.7644,1.19587,1.36689,1.15114,0.63357,0.53256,0.52386,0.2077,1.6922,2.7637,1.53695,0.00102226,0.00102226,0.00102226
56,36.2319,1.07022,1.20046,1.11383,0.63357,0.53256,0.52386,0.2077,1.6922,2.7637,1.53695,0.0010401,0.0010401,0.0010401
57,37.145,1.10724,1.09829,1.1599,0.52254,0.50662,0.48479,0.18027,1.73909,2.77692,1.59213,0.00105791,0.00105791,0.00105791
58,37.7996,1.09916,1.22132,1.10913,0.52254,0.50662,0.48479,0.18027,1.73909,2.77692,1.59213,0.00107567,0.00107567,0.00107567
59,38.6148,1.13693,1.17234,1.17278,0.52254,0.50662,0.48479,0.18027,1.73909,2.77692,1.59213,0.00109339,0.00109339,0.00109339
60,39.4758,1.11717,1.15476,1.10602,0.55196,0.53846,0.5045,0.26051,1.61018,2.51626,1.42755,0.00111108,0.00111108,0.00111108
61,40.3219,1.18694,1.24775,1.20545,0.55196,0.53846,0.5045,0.26051,1.61018,2.51626,1.42755,0.00112872,0.00112872,0.00112872
62,41.2818,1.17806,1.20666,1.12066,0.55196,0.53846,0.5045,0.26051,1.61018,2.51626,1.42755,0.00114632,0.00114632,0.00114632
63,41.8687,1.05081,1.08577,1.14581,0.54165,0.53846,0.51573,0.22185,1.92674,2.46466,1.64345,0.00116389,0.00116389,0.00116389
64,42.3755,1.19524,1.17351,1.1562,0.54165,0.53846,0.51573,0.22185,1.92674,2.46466,1.64345,0.00118141,0.00118141,0.00118141
65,43.1126,1.29416,1.4891,1.18526,0.54165,0.53846,0.51573,0.22185,1.92674,2.46466,1.64345,0.0011989,0.0011989,0.0011989
66,43.6619,1.23184,1.21125,1.14868,0.53583,0.53319,0.43511,0.18312,2.01481,2.58117,1.74987,0.00121635,0.00121635,0.00121635
67,44.2221,1.06824,1.10522,1.11082,0.53583,0.53319,0.43511,0.18312,2.01481,2.58117,1.74987,0.00123375,0.00123375,0.00123375
68,44.8002,1.05913,1.03503,1.10413,0.53583,0.53319,0.43511,0.18312,2.01481,2.58117,1.74987,0.00125112,0.00125112,0.00125112
69,45.4588,1.169,1.10162,1.12208,0.4971,0.53846,0.4098,0.23309,1.78241,2.35207,1.64606,0.00126844,0.00126844,0.00126844
70,46.0003,0.93333,1.00206,1.06556,0.4971,0.53846,0.4098,0.23309,1.78241,2.35207,1.64606,0.00128573,0.00128573,0.00128573
71,46.5557,1.06809,1.07351,1.14347,0.4971,0.53846,0.4098,0.23309,1.78241,2.35207,1.64606,0.00130298,0.00130298,0.00130298
72,47.0971,1.07434,1.08542,1.05698,0.65523,0.58635,0.56382,0.29123,1.71651,2.15452,1.5833,0.00132019,0.00132019,0.00132019
73,47.7198,1.03849,1.14271,1.11872,0.65523,0.58635,0.56382,0.29123,1.71651,2.15452,1.5833,0.00133736,0.00133736,0.00133736
74,48.2704,1.04626,1.06922,1.09877,0.65523,0.58635,0.56382,0.29123,1.71651,2.15452,1.5833,0.00135449,0.00135449,0.00135449
75,48.8354,1.20542,1.10259,1.19662,0.70052,0.53992,0.66423,0.32457,1.82507,2.10623,1.70829,0.00137158,0.00137158,0.00137158
76,49.3491,0.97478,1.09556,1.07275,0.70052,0.53992,0.66423,0.32457,1.82507,2.10623,1.70829,0.00138863,0.00138863,0.00138863
77,49.8944,1.01302,1.19881,1.15034,0.70052,0.53992,0.66423,0.32457,1.82507,2.10623,1.70829,0.00140564,0.00140564,0.00140564
78,50.4567,1.01863,1.01541,1.0892,0.62864,0.53846,0.65689,0.34335,1.7655,2.29392,1.62604,0.00142261,0.00142261,0.00142261
79,51.03,1.12433,1.08064,1.15746,0.62864,0.53846,0.65689,0.34335,1.7655,2.29392,1.62604,0.00143954,0.00143954,0.00143954
80,51.6761,0.97005,0.96281,1.06184,0.62864,0.53846,0.65689,0.34335,1.7655,2.29392,1.62604,0.00145643,0.00145643,0.00145643
81,52.8148,1.08291,1.14881,1.13088,0.6468,0.46154,0.59201,0.35154,1.71765,2.43568,1.60616,0.00147328,0.00147328,0.00147328
82,53.6534,0.99219,1.033,1.06504,0.6468,0.46154,0.59201,0.35154,1.71765,2.43568,1.60616,0.00149009,0.00149009,0.00149009
83,54.4894,0.95957,1.03791,1.03521,0.6468,0.46154,0.59201,0.35154,1.71765,2.43568,1.60616,0.00150686,0.00150686,0.00150686
84,55.3066,0.91086,1.10374,1.08485,1,0.30619,0.56857,0.335,1.69638,2.51092,1.6264,0.0015236,0.0015236,0.0015236
85,55.8468,0.96752,0.95053,1.01897,1,0.30619,0.56857,0.335,1.69638,2.51092,1.6264,0.00154029,0.00154029,0.00154029
86,56.3874,1.15386,1.11585,1.14853,1,0.30619,0.56857,0.335,1.69638,2.51092,1.6264,0.00155695,0.00155695,0.00155695
87,56.8985,1.02871,1.112,1.13572,1,0.30619,0.56857,0.335,1.69638,2.51092,1.6264,0.00157356,0.00157356,0.00157356
88,57.5196,0.96657,1.05848,1.08186,0.80525,0.46154,0.576,0.27001,1.83321,2.35748,1.68886,0.00159013,0.00159013,0.00159013
89,58.0787,1.05852,0.93003,1.04977,0.80525,0.46154,0.576,0.27001,1.83321,2.35748,1.68886,0.00160667,0.00160667,0.00160667
90,58.623,1.03982,1.06961,1.10346,0.80525,0.46154,0.576,0.27001,1.83321,2.35748,1.68886,0.00162316,0.00162316,0.00162316
91,59.2578,1.0115,0.99584,1.04341,0.80525,0.46154,0.576,0.27001,1.83321,2.35748,1.68886,0.00163962,0.00163962,0.00163962
92,59.7949,1.22847,1.05384,1.12944,0.53728,0.53846,0.51048,0.27462,1.94215,2.19772,1.78724,0.00165604,0.00165604,0.00165604
93,60.3698,0.99598,0.95254,1.10579,0.53728,0.53846,0.51048,0.27462,1.94215,2.19772,1.78724,0.00167241,0.00167241,0.00167241
94,60.9201,0.98702,1.12214,1.05989,0.53728,0.53846,0.51048,0.27462,1.94215,2.19772,1.78724,0.00168875,0.00168875,0.00168875
95,61.4276,1.14302,1.22338,1.18479,0.53728,0.53846,0.51048,0.27462,1.94215,2.19772,1.78724,0.00170505,0.00170505,0.00170505
96,62.0054,1.06672,1.11256,1.14904,0.66105,0.45117,0.45464,0.26229,1.96814,2.10068,1.67644,0.00172131,0.00172131,0.00172131
97,62.5352,1.01602,0.92958,1.09604,0.66105,0.45117,0.45464,0.26229,1.96814,2.10068,1.67644,0.00173752,0.00173752,0.00173752
98,63.0786,1.1308,1.09291,1.19605,0.66105,0.45117,0.45464,0.26229,1.96814,2.10068,1.67644,0.0017537,0.0017537,0.0017537
99,63.8703,1.24705,1.00993,1.15137,0.66105,0.45117,0.45464,0.26229,1.96814,2.10068,1.67644,0.00176984,0.00176984,0.00176984
100,64.4024,0.94681,0.9761,1.03382,0.47445,0.55643,0.50319,0.22966,2.00242,2.37273,1.69642,0.00178594,0.00178594,0.00178594
101,64.9501,1.01646,1.0697,1.03248,0.47445,0.55643,0.50319,0.22966,2.00242,2.37273,1.69642,0.001802,0.001802,0.001802
102,65.6856,1.08821,1.03873,1.12846,0.47445,0.55643,0.50319,0.22966,2.00242,2.37273,1.69642,0.00180002,0.00180002,0.00180002
103,66.4059,0.97581,0.95526,0.99752,0.47445,0.55643,0.50319,0.22966,2.00242,2.37273,1.69642,0.00179804,0.00179804,0.00179804
104,67.2684,1.07782,0.97449,1.12021,0.56264,0.46154,0.50788,0.28179,1.9494,2.36184,1.70444,0.00179606,0.00179606,0.00179606
105,68.0861,0.9504,0.94921,1.05235,0.56264,0.46154,0.50788,0.28179,1.9494,2.36184,1.70444,0.00179408,0.00179408,0.00179408
106,68.9161,1.04723,1.04764,1.07141,0.56264,0.46154,0.50788,0.28179,1.9494,2.36184,1.70444,0.0017921,0.0017921,0.0017921
107,69.5874,0.96114,0.85726,1.03943,0.56264,0.46154,0.50788,0.28179,1.9494,2.36184,1.70444,0.00179012,0.00179012,0.00179012
108,70.1489,0.94269,0.9413,1.07452,1,0.44752,0.56311,0.24553,2.13074,2.28004,1.81209,0.00178814,0.00178814,0.00178814
109,70.6726,1.0638,0.90164,1.08049,1,0.44752,0.56311,0.24553,2.13074,2.28004,1.81209,0.00178616,0.00178616,0.00178616
110,71.1953,0.94457,0.93402,1.07077,1,0.44752,0.56311,0.24553,2.13074,2.28004,1.81209,0.00178418,0.00178418,0.00178418
111,71.7342,0.93837,0.87656,0.99972,1,0.44752,0.56311,0.24553,2.13074,2.28004,1.81209,0.0017822,0.0017822,0.0017822
112,72.3164,0.98117,1.07917,1.07364,0.65597,0.44179,0.50142,0.18896,2.15145,2.37616,1.92564,0.00178022,0.00178022,0.00178022
113,72.8301,0.96197,0.88334,1.0483,0.65597,0.44179,0.50142,0.18896,2.15145,2.37616,1.92564,0.00177824,0.00177824,0.00177824
114,73.5394,1.12693,1.48525,1.08992,0.65597,0.44179,0.50142,0.18896,2.15145,2.37616,1.92564,0.00177626,0.00177626,0.00177626
115,74.0987,0.87493,0.96238,1.02283,0.65597,0.44179,0.50142,0.18896,2.15145,2.37616,1.92564,0.00177428,0.00177428,0.00177428
116,74.6719,0.85278,0.89744,0.99303,0.70806,0.46154,0.54531,0.2813,1.95724,2.24114,1.79583,0.0017723,0.0017723,0.0017723
117,75.2103,1.01118,0.83489,1.04999,0.70806,0.46154,0.54531,0.2813,1.95724,2.24114,1.79583,0.00177032,0.00177032,0.00177032
118,75.7743,0.89469,0.91529,1.08706,0.70806,0.46154,0.54531,0.2813,1.95724,2.24114,1.79583,0.00176834,0.00176834,0.00176834
119,76.2425,0.98626,0.9057,1.04675,0.70806,0.46154,0.54531,0.2813,1.95724,2.24114,1.79583,0.00176636,0.00176636,0.00176636
120,76.8507,1.04614,1.02768,1.12117,0.48282,0.61538,0.55388,0.31408,1.95486,2.25448,1.83471,0.00176438,0.00176438,0.00176438
121,77.4222,0.93365,0.98915,1.03485,0.48282,0.61538,0.55388,0.31408,1.95486,2.25448,1.83471,0.0017624,0.0017624,0.0017624
122,77.9642,0.97449,0.96942,1.0326,0.48282,0.61538,0.55388,0.31408,1.95486,2.25448,1.83471,0.00176042,0.00176042,0.00176042
123,78.5651,0.92544,0.9294,1.05193,0.48282,0.61538,0.55388,0.31408,1.95486,2.25448,1.83471,0.00175844,0.00175844,0.00175844
124,79.1189,1.02923,0.95272,1.06481,0.54911,0.69231,0.56399,0.29791,1.93871,2.13937,1.91868,0.00175646,0.00175646,0.00175646
125,79.9136,0.84038,0.86272,0.95986,0.54911,0.69231,0.56399,0.29791,1.93871,2.13937,1.91868,0.00175448,0.00175448,0.00175448
126,80.7262,1.02625,0.97496,1.07052,0.54911,0.69231,0.56399,0.29791,1.93871,2.13937,1.91868,0.0017525,0.0017525,0.0017525
127,81.5085,1.0046,0.9593,1.09037,0.54911,0.69231,0.56399,0.29791,1.93871,2.13937,1.91868,0.00175052,0.00175052,0.00175052
128,82.402,1.05941,0.88617,1.06899,0.72006,0.61538,0.64166,0.36417,1.83887,1.87793,1.82878,0.00174854,0.00174854,0.00174854
129,83.291,0.97657,0.90092,1.0658,0.72006,0.61538,0.64166,0.36417,1.83887,1.87793,1.82878,0.00174656,0.00174656,0.00174656
130,84.0966,0.93741,0.88841,1.10944,0.72006,0.61538,0.64166,0.36417,1.83887,1.87793,1.82878,0.00174458,0.00174458,0.00174458
131,84.6454,0.93068,0.894,1.02045,0.72006,0.61538,0.64166,0.36417,1.83887,1.87793,1.82878,0.0017426,0.0017426,0.0017426
132,85.2218,0.87854,0.82434,0.96901,0.78128,0.61538,0.64842,0.39624,1.62538,2.00179,1.58732,0.00174062,0.00174062,0.00174062
133,85.7673,1.02648,1.00538,1.11315,0.78128,0.61538,0.64842,0.39624,1.62538,2.00179,1.58732,0.00173864,0.00173864,0.00173864
134,86.3321,0.96417,0.93402,1.08825,0.78128,0.61538,0.64842,0.39624,1.62538,2.00179,1.58732,0.00173666,0.00173666,0.00173666
135,86.8523,1.0179,0.89016,1.07229,0.78128,0.61538,0.64842,0.39624,1.62538,2.00179,1.58732,0.00173468,0.00173468,0.00173468
136,87.4576,0.80014,0.81289,1.01791,0.73861,0.69231,0.67844,0.39456,1.51843,1.93238,1.43418,0.0017327,0.0017327,0.0017327
137,88.0005,0.84133,0.80139,1.03007,0.73861,0.69231,0.67844,0.39456,1.51843,1.93238,1.43418,0.00173072,0.00173072,0.00173072
138,88.5109,0.81698,0.83552,1.02976,0.73861,0.69231,0.67844,0.39456,1.51843,1.93238,1.43418,0.00172874,0.00172874,0.00172874
139,89.1102,0.96621,0.8935,1.01759,0.73861,0.69231,0.67844,0.39456,1.51843,1.93238,1.43418,0.00172676,0.00172676,0.00172676
140,89.667,1.13046,1.03267,1.05899,0.63202,0.84615,0.73206,0.4632,1.4929,1.73221,1.45861,0.00172478,0.00172478,0.00172478
141,90.2511,0.9274,1.0285,1.04208,0.63202,0.84615,0.73206,0.4632,1.4929,1.73221,1.45861,0.0017228,0.0017228,0.0017228
142,90.829,0.8407,0.87719,0.98197,0.63202,0.84615,0.73206,0.4632,1.4929,1.73221,1.45861,0.00172082,0.00172082,0.00172082
143,91.3929,0.81362,0.75822,0.94919,0.63202,0.84615,0.73206,0.4632,1.4929,1.73221,1.45861,0.00171884,0.00171884,0.00171884
144,91.9603,0.87915,0.81969,0.97669,0.62442,0.76923,0.73631,0.43748,1.41652,1.6304,1.4322,0.00171686,0.00171686,0.00171686
145,92.7159,0.83745,0.81709,0.95501,0.62442,0.76923,0.73631,0.43748,1.41652,1.6304,1.4322,0.00171488,0.00171488,0.00171488
146,93.3676,0.9595,0.85074,1.0025,0.62442,0.76923,0.73631,0.43748,1.41652,1.6304,1.4322,0.0017129,0.0017129,0.0017129
147,94.1603,0.89106,0.82723,0.99355,0.62442,0.76923,0.73631,0.43748,1.41652,1.6304,1.4322,0.00171092,0.00171092,0.00171092
148,94.9843,0.81673,0.79749,1.03023,0.85611,0.61538,0.72118,0.43282,1.45214,1.49181,1.40357,0.00170894,0.00170894,0.00170894
149,95.7364,0.8823,0.81537,1.02765,0.85611,0.61538,0.72118,0.43282,1.45214,1.49181,1.40357,0.00170696,0.00170696,0.00170696
150,96.6362,0.72627,0.69912,0.92121,0.85611,0.61538,0.72118,0.43282,1.45214,1.49181,1.40357,0.00170498,0.00170498,0.00170498
151,97.4904,0.68625,0.80917,0.97403,0.85611,0.61538,0.72118,0.43282,1.45214,1.49181,1.40357,0.001703,0.001703,0.001703
152,98.0615,0.78357,0.78656,0.98451,0.72709,0.69231,0.73518,0.4118,1.55218,1.53849,1.46164,0.00170102,0.00170102,0.00170102
153,98.6263,0.93645,0.79585,1.03761,0.72709,0.69231,0.73518,0.4118,1.55218,1.53849,1.46164,0.00169904,0.00169904,0.00169904
154,99.1525,0.9293,0.77134,1.00832,0.72709,0.69231,0.73518,0.4118,1.55218,1.53849,1.46164,0.00169706,0.00169706,0.00169706
155,99.6891,0.84228,0.81026,1.00238,0.72709,0.69231,0.73518,0.4118,1.55218,1.53849,1.46164,0.00169508,0.00169508,0.00169508
156,100.266,0.9601,0.79528,1.01575,0.88429,0.61538,0.74589,0.3909,1.62724,1.52292,1.52802,0.0016931,0.0016931,0.0016931
157,100.841,0.87387,0.80809,1.00499,0.88429,0.61538,0.74589,0.3909,1.62724,1.52292,1.52802,0.00169112,0.00169112,0.00169112
158,101.388,0.8323,0.76411,0.97049,0.88429,0.61538,0.74589,0.3909,1.62724,1.52292,1.52802,0.00168914,0.00168914,0.00168914
159,101.944,0.81329,0.80171,0.9984,0.88429,0.61538,0.74589,0.3909,1.62724,1.52292,1.52802,0.00168716,0.00168716,0.00168716
160,102.53,0.74815,0.7203,0.96871,0.89693,0.67105,0.75264,0.34219,1.83531,1.42761,1.69455,0.00168518,0.00168518,0.00168518
161,103.283,0.72169,0.74156,0.95456,0.89693,0.67105,0.75264,0.34219,1.83531,1.42761,1.69455,0.0016832,0.0016832,0.0016832
162,103.826,0.79183,0.73569,0.98836,0.89693,0.67105,0.75264,0.34219,1.83531,1.42761,1.69455,0.00168122,0.00168122,0.00168122
163,104.382,0.81977,0.77327,0.96972,0.89693,0.67105,0.75264,0.34219,1.83531,1.42761,1.69455,0.00167924,0.00167924,0.00167924
164,104.931,0.74409,0.70387,0.98544,0.90886,0.76732,0.8071,0.36791,1.94036,1.39848,1.87839,0.00167726,0.00167726,0.00167726
165,105.452,0.85224,0.73663,1.00338,0.90886,0.76732,0.8071,0.36791,1.94036,1.39848,1.87839,0.00167528,0.00167528,0.00167528
166,106.075,0.81068,0.70448,0.97207,0.90886,0.76732,0.8071,0.36791,1.94036,1.39848,1.87839,0.0016733,0.0016733,0.0016733
167,106.71,0.78431,0.76883,0.98159,0.90886,0.76732,0.8071,0.36791,1.94036,1.39848,1.87839,0.00167132,0.00167132,0.00167132
168,107.282,0.74845,0.77687,0.97955,0.68411,0.83362,0.76423,0.3729,1.70649,1.41148,1.66519,0.00166934,0.00166934,0.00166934
169,108.035,0.83295,0.844,1.01944,0.68411,0.83362,0.76423,0.3729,1.70649,1.41148,1.66519,0.00166736,0.00166736,0.00166736
170,108.781,0.70378,0.66588,0.91774,0.68411,0.83362,0.76423,0.3729,1.70649,1.41148,1.66519,0.00166538,0.00166538,0.00166538
171,109.706,0.80408,0.70728,0.97171,0.68411,0.83362,0.76423,0.3729,1.70649,1.41148,1.66519,0.0016634,0.0016634,0.0016634
172,110.516,0.75758,0.66342,0.94473,0.79464,0.76923,0.79264,0.41119,1.76139,1.34059,1.75747,0.00166142,0.00166142,0.00166142
173,111.418,0.73294,0.68413,0.9683,0.79464,0.76923,0.79264,0.41119,1.76139,1.34059,1.75747,0.00165944,0.00165944,0.00165944
174,112.025,0.83912,0.72883,0.9846,0.79464,0.76923,0.79264,0.41119,1.76139,1.34059,1.75747,0.00165746,0.00165746,0.00165746
175,112.598,0.75714,0.65069,0.91954,0.79464,0.76923,0.79264,0.41119,1.76139,1.34059,1.75747,0.00165548,0.00165548,0.00165548
176,113.208,0.77297,0.73648,1.00092,0.74449,0.76923,0.82533,0.36407,1.89831,1.32753,1.85065,0.0016535,0.0016535,0.0016535
177,113.781,0.86523,0.7486,0.98805,0.74449,0.76923,0.82533,0.36407,1.89831,1.32753,1.85065,0.00165152,0.00165152,0.00165152
178,114.297,0.87287,0.8201,1.05489,0.74449,0.76923,0.82533,0.36407,1.89831,1.32753,1.85065,0.00164954,0.00164954,0.00164954
179,115.128,1.01175,0.79066,0.99107,0.74449,0.76923,0.82533,0.36407,1.89831,1.32753,1.85065,0.00164756,0.00164756,0.00164756
180,115.73,0.97288,0.7555,1.05744,0.76346,0.74613,0.73987,0.33415,1.96145,1.46827,1.91851,0.00164558,0.00164558,0.00164558
181,116.581,0.87294,0.78115,1.00973,0.76346,0.74613,0.73987,0.33415,1.96145,1.46827,1.91851,0.0016436,0.0016436,0.0016436
182,117.502,0.67018,0.66446,0.94794,0.76346,0.74613,0.73987,0.33415,1.96145,1.46827,1.91851,0.00164162,0.00164162,0.00164162
183,118.333,0.67562,0.66604,0.92513,0.76346,0.74613,0.73987,0.33415,1.96145,1.46827,1.91851,0.00163964,0.00163964,0.00163964
184,119.156,0.77969,0.73761,0.99628,0.80639,0.76923,0.80368,0.33798,1.9426,1.41714,1.85285,0.00163766,0.00163766,0.00163766
