epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,2109.74,2.08627,1.69734,2.39946,0.27878,0.61538,0.34159,0.14094,2.14653,2.19634,2.80986,0.000218,0.000218,0.000218
182,2126.13,1.86563,1.62222,2.33714,0.27878,0.61538,0.34159,0.14094,2.14653,2.19634,2.80986,0.0002081,0.0002081,0.0002081
183,2154.78,1.83393,1.6195,2.28877,0.27878,0.61538,0.34159,0.14094,2.14653,2.19634,2.80986,0.0001982,0.0001982,0.0001982
184,2185.6,2.02707,1.6403,2.50009,0.25478,0.53846,0.34979,0.15748,2.11921,2.15414,2.75909,0.0001883,0.0001883,0.0001883
185,2201.08,1.89731,1.51152,2.37107,0.25478,0.53846,0.34979,0.15748,2.11921,2.15414,2.75909,0.0001784,0.0001784,0.0001784
186,2221.36,1.97337,1.73474,2.32838,0.25478,0.53846,0.34979,0.15748,2.11921,2.15414,2.75909,0.0001685,0.0001685,0.0001685
187,2243.31,2.22215,2.0373,2.72931,0.25478,0.53846,0.34979,0.15748,2.11921,2.15414,2.75909,0.0001586,0.0001586,0.0001586
188,2256.65,1.81005,1.55613,2.25282,0.27512,0.46154,0.39027,0.1845,2.11656,2.12251,2.75063,0.0001487,0.0001487,0.0001487
189,2275.78,2.17522,1.97633,2.65601,0.27512,0.46154,0.39027,0.1845,2.11656,2.12251,2.75063,0.0001388,0.0001388,0.0001388
190,2290.84,1.8996,1.61416,2.28083,0.27512,0.46154,0.39027,0.1845,2.11656,2.12251,2.75063,0.0001289,0.0001289,0.0001289
191,2308.03,1.74401,1.67399,2.24244,0.27512,0.46154,0.39027,0.1845,2.11656,2.12251,2.75063,0.000119,0.000119,0.000119
192,2326.07,1.85745,1.76742,2.39563,0.3261,0.76923,0.40466,0.17888,2.12017,2.09517,2.73841,0.0001091,0.0001091,0.0001091
193,2335.87,1.80886,1.6376,2.41637,0.3261,0.76923,0.40466,0.17888,2.12017,2.09517,2.73841,9.92e-05,9.92e-05,9.92e-05
194,2349.51,1.62982,1.52775,2.23566,0.3261,0.76923,0.40466,0.17888,2.12017,2.09517,2.73841,8.93e-05,8.93e-05,8.93e-05
195,2356.86,1.9088,1.70917,2.51497,0.3261,0.76923,0.40466,0.17888,2.12017,2.09517,2.73841,7.94e-05,7.94e-05,7.94e-05
196,2376.05,1.81718,1.67864,2.38128,0.33472,0.76923,0.44924,0.20407,2.11424,2.07055,2.72234,6.95e-05,6.95e-05,6.95e-05
197,2396.22,1.83811,1.72264,2.39405,0.33472,0.76923,0.44924,0.20407,2.11424,2.07055,2.72234,5.96e-05,5.96e-05,5.96e-05
198,2413.56,1.60801,1.59725,2.17971,0.33472,0.76923,0.44924,0.20407,2.11424,2.07055,2.72234,4.97e-05,4.97e-05,4.97e-05
199,2443.77,1.71648,1.59087,2.276,0.33472,0.76923,0.44924,0.20407,2.11424,2.07055,2.72234,3.98e-05,3.98e-05,3.98e-05
200,2460.04,1.85707,1.62335,2.36539,0.68106,0.38462,0.47906,0.21964,2.09333,2.00349,2.70141,2.99e-05,2.99e-05,2.99e-05
