epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,20.6318,3.29644,3.04805,3.81055,0.00073,0.23404,0.00062,0.00027,3.01781,9.91348,4.16092,0.000610793,0.000610793,0.000610793
17,21.7252,2.89919,3.69125,3.98127,0.00073,0.23404,0.00057,0.00026,3.01333,9.91005,4.161,0.000649546,0.000649546,0.000649546
18,22.7857,3.19706,2.84344,3.71961,0.00073,0.23404,0.0006,0.00027,3.01236,9.98356,4.16249,0.000688219,0.000688219,0.000688219
19,23.873,2.85798,4.30906,3.96194,0.00073,0.23404,0.00057,0.00026,3.00964,10.001,4.16349,0.000726813,0.000726813,0.000726813
20,25.1203,1.55133,7.3717,1.82068,0.00067,0.21277,0.00052,0.00025,3.00831,10.0746,4.16492,0.000765328,0.000765328,0.000765328
21,26.3032,2.95473,2.71545,3.75058,0.00067,0.21277,0.00055,0.00026,3.00552,10.0763,4.16612,0.000803764,0.000803764,0.000803764
22,27.7566,3.09377,2.59437,3.58355,0.00067,0.21277,0.00057,0.00026,3.00754,9.53019,4.16802,0.000842121,0.000842121,0.000842121
23,29.1351,2.89119,2.68205,3.42986,0.00073,0.23404,0.00064,0.00025,3.00819,9.42107,4.17039,0.000880398,0.000880398,0.000880398
24,30.8651,2.75973,3.65277,3.35988,0.00073,0.23404,0.00059,0.00026,3.01076,9.44565,4.17321,0.000918596,0.000918596,0.000918596
25,32.1084,2.95817,2.81244,3.33843,0.00067,0.21277,0.00071,0.00028,3.01347,9.49627,4.17707,0.000956715,0.000956715,0.000956715
26,33.2074,3.24579,2.52294,3.31708,0.00073,0.23404,0.00068,0.00027,3.01599,9.51529,4.18185,0.000994755,0.000994755,0.000994755
27,34.1864,2.87244,2.5282,3.23605,0.00073,0.23404,0.00076,0.00029,3.02161,9.59111,4.18466,0.00103272,0.00103272,0.00103272
28,35.2651,3.30633,3.24123,3.58378,0.00073,0.23404,0.00076,0.00029,3.02161,9.59111,4.18466,0.0010706,0.0010706,0.0010706
29,36.3835,3.21843,3.025,3.21655,0.00073,0.23404,0.00068,0.00025,3.02251,9.60956,4.1899,0.0011084,0.0011084,0.0011084
30,37.4923,2.8167,2.81444,3.30866,0.00073,0.23404,0.00068,0.00028,3.02701,9.53225,4.19396,0.00114612,0.00114612,0.00114612
31,38.5186,3.27287,2.79178,3.52341,0.00073,0.23404,0.00068,0.00028,3.02701,9.53225,4.19396,0.00118377,0.00118377,0.00118377
32,39.4609,1.49755,6.2634,1.63552,0.00073,0.23404,0.00079,0.00028,3.02749,9.6115,4.19909,0.00122133,0.00122133,0.00122133
33,40.6353,3.33546,3.5733,3.41367,0.00073,0.23404,0.00098,0.00031,3.04234,9.79598,4.20784,0.00125882,0.00125882,0.00125882
34,41.6702,3.19495,3.45786,3.6784,0.00073,0.23404,0.00098,0.00031,3.04234,9.79598,4.20784,0.00129622,0.00129622,0.00129622
35,43.4932,2.81113,2.63157,3.12936,0.00073,0.23404,0.00091,0.0003,3.0539,9.89631,4.22004,0.00133355,0.00133355,0.00133355
36,45.2756,2.92147,2.78871,3.30039,0.00073,0.23404,0.00078,0.00029,3.06095,6.19133,4.23092,0.0013708,0.0013708,0.0013708
37,46.4758,2.70718,2.4306,3.01941,0.00073,0.23404,0.00078,0.00029,3.06095,6.19133,4.23092,0.00140797,0.00140797,0.00140797
38,47.5559,2.74439,3.17553,3.2495,0.00073,0.23404,0.00061,0.00029,3.05937,6.06043,4.24089,0.00144505,0.00144505,0.00144505
39,48.6498,3.01109,2.45821,3.26426,0.00073,0.23404,0.00059,0.00025,3.04582,6.14118,4.24014,0.00148207,0.00148207,0.00148207
40,49.8043,3.01263,3.38624,3.40623,0.00073,0.23404,0.00059,0.00025,3.04582,6.14118,4.24014,0.001519,0.001519,0.001519
41,50.7746,2.55948,3.53835,2.9001,0.00067,0.21277,0.00057,0.0002,3.03699,6.81501,4.24022,0.00155585,0.00155585,0.00155585
42,51.8893,2.85126,2.27914,2.94845,0.00067,0.21277,0.00056,0.00022,3.04684,7.80843,4.24489,0.00159262,0.00159262,0.00159262
43,52.9587,3.26848,2.81149,3.07033,0.00067,0.21277,0.00056,0.00022,3.04684,7.80843,4.24489,0.00162931,0.00162931,0.00162931
44,54.0312,1.48405,5.5969,1.57881,0.0006,0.19149,0.0009,0.0002,3.02839,6.13655,4.25356,0.00166593,0.00166593,0.00166593
45,54.9874,2.75822,2.73044,3.24378,0.0006,0.19149,0.0009,0.0002,3.02839,6.13655,4.25356,0.00170246,0.00170246,0.00170246
46,56.2733,2.9366,2.38009,2.87582,0.00067,0.21277,0.00086,0.00033,3.01787,5.76708,4.26504,0.00173892,0.00173892,0.00173892
47,58.0504,2.35772,2.76512,2.67919,0.00067,0.21277,0.00086,0.00033,3.01787,5.76708,4.26504,0.0017753,0.0017753,0.0017753
48,59.7597,2.74595,2.50211,2.84582,0.00067,0.21277,0.00049,0.00022,2.97977,5.13077,4.26805,0.00181159,0.00181159,0.00181159
49,61.0107,2.63914,2.8301,2.84146,0.00067,0.21277,0.00049,0.00022,2.97977,5.13077,4.26805,0.00184781,0.00184781,0.00184781
50,62.0812,2.4858,2.17568,2.6359,0.00067,0.21277,0.00049,0.00022,2.99979,5.14958,4.28508,0.00188395,0.00188395,0.00188395
51,63.1393,2.59371,2.30186,3.04503,0.00067,0.21277,0.00049,0.00022,2.99979,5.14958,4.28508,0.001901,0.001901,0.001901
52,64.218,2.84383,2.89451,2.89,0.00079,0.21277,0.00074,0.00029,3.03853,5.01916,4.29417,0.00189902,0.00189902,0.00189902
53,65.2185,2.64791,2.41378,2.75525,0.00079,0.21277,0.00074,0.00029,3.03853,5.01916,4.29417,0.00189704,0.00189704,0.00189704
54,66.2693,3.69892,4.15527,3.8223,0.00091,0.21277,0.00092,0.00039,3.05231,4.88255,4.29975,0.00189506,0.00189506,0.00189506
55,67.3441,3.15837,2.21496,2.94339,0.00091,0.21277,0.00092,0.00039,3.05231,4.88255,4.29975,0.00189308,0.00189308,0.00189308
56,68.3953,2.994,2.69788,3.20014,0.0009,0.21277,0.00115,0.00044,3.0545,4.89072,4.32433,0.0018911,0.0018911,0.0018911
57,69.4979,2.25539,2.29911,2.72496,0.0009,0.21277,0.00115,0.00044,3.0545,4.89072,4.32433,0.00188912,0.00188912,0.00188912
58,70.9492,2.54397,2.56266,2.94473,0.00097,0.21277,0.00128,0.00054,3.07299,4.9641,4.34994,0.00188714,0.00188714,0.00188714
59,72.5743,2.26431,2.43297,2.65094,0.00097,0.21277,0.00128,0.00054,3.07299,4.9641,4.34994,0.00188516,0.00188516,0.00188516
60,74.261,2.86213,2.90814,3.06469,0.00084,0.17021,0.05904,0.02342,3.05652,5.46556,4.34637,0.00188318,0.00188318,0.00188318
61,75.2997,2.48572,2.22318,2.74373,0.00084,0.17021,0.05904,0.02342,3.05652,5.46556,4.34637,0.0018812,0.0018812,0.0018812
62,76.3101,2.36032,2.50793,2.79803,0.00074,0.14894,0.00637,0.00195,3.01752,5.53996,4.30385,0.00187922,0.00187922,0.00187922
63,77.6496,2.48794,2.27839,2.8265,0.00074,0.14894,0.00637,0.00195,3.01752,5.53996,4.30385,0.00187724,0.00187724,0.00187724
64,78.7222,2.2233,2.06195,2.48097,0.00078,0.17021,0.00084,0.00031,2.85894,6.30217,4.19477,0.00187526,0.00187526,0.00187526
65,79.8246,1.20109,6.62601,1.34566,0.00078,0.17021,0.00084,0.00031,2.85894,6.30217,4.19477,0.00187328,0.00187328,0.00187328
66,80.8156,2.68396,2.41404,2.90721,0.00236,0.46809,0.00294,0.00086,2.55516,5.11988,4.04293,0.0018713,0.0018713,0.0018713
67,81.796,2.62342,2.18571,2.77228,0.00236,0.46809,0.00294,0.00086,2.55516,5.11988,4.04293,0.00186932,0.00186932,0.00186932
68,82.8924,2.52615,2.25916,2.86196,0.00303,0.57447,0.03622,0.01274,2.50727,4.67607,3.7967,0.00186734,0.00186734,0.00186734
69,83.9556,2.543,2.88733,2.98071,0.00303,0.57447,0.03622,0.01274,2.50727,4.67607,3.7967,0.00186536,0.00186536,0.00186536
70,85.4874,2.67419,2.37909,2.54221,0.26914,0.19149,0.14215,0.04629,2.68625,4.47159,3.47174,0.00186338,0.00186338,0.00186338
71,87.2007,2.88357,2.37963,2.93588,0.26914,0.19149,0.14215,0.04629,2.68625,4.47159,3.47174,0.0018614,0.0018614,0.0018614
72,88.5013,2.33717,2.0895,2.60479,0.26493,0.21277,0.12209,0.03845,2.46453,4.32124,3.50087,0.00185942,0.00185942,0.00185942
73,89.5536,3.9039,5.42188,3.5375,0.26493,0.21277,0.12209,0.03845,2.46453,4.32124,3.50087,0.00185744,0.00185744,0.00185744
74,90.6369,2.20925,2.11757,2.47532,0.14957,0.06383,0.03567,0.01315,2.43529,4.15021,3.49472,0.00185546,0.00185546,0.00185546
75,91.6702,2.38949,2.63683,2.76475,0.14957,0.06383,0.03567,0.01315,2.43529,4.15021,3.49472,0.00185348,0.00185348,0.00185348
76,92.7205,1.10336,4.67803,1.26491,0.09912,0.06383,0.02973,0.00885,2.54467,4.46859,3.36467,0.0018515,0.0018515,0.0018515
77,94.0033,2.21865,2.28727,2.87356,0.09912,0.06383,0.02973,0.00885,2.54467,4.46859,3.36467,0.00184952,0.00184952,0.00184952
78,94.9948,2.70528,2.1297,2.62327,0.03646,0.23404,0.01987,0.00821,2.64735,31.2314,3.18765,0.00184754,0.00184754,0.00184754
79,96.0465,2.24498,1.86004,2.38515,0.03646,0.23404,0.01987,0.00821,2.64735,31.2314,3.18765,0.00184556,0.00184556,0.00184556
80,97.1481,2.21474,2.28719,2.75701,0.01738,0.38298,0.00957,0.00455,2.83369,1114.99,3.20895,0.00184358,0.00184358,0.00184358
81,98.2306,1.92547,2.07328,2.30368,0.01738,0.38298,0.00957,0.00455,2.83369,1114.99,3.20895,0.0018416,0.0018416,0.0018416
82,99.9586,1.98894,2.28437,2.07823,0.01663,0.34577,0.00935,0.00433,2.87283,inf,3.21881,0.00183962,0.00183962,0.00183962
83,101.463,2.56802,3.31023,3.17295,0.01663,0.34577,0.00935,0.00433,2.87283,inf,3.21881,0.00183764,0.00183764,0.00183764
84,102.858,2.15727,2.47791,2.29399,0.01954,0.31915,0.01015,0.00405,2.94565,683.754,3.27269,0.00183566,0.00183566,0.00183566
85,103.846,2.12467,2.10485,2.5442,0.01954,0.31915,0.01015,0.00405,2.94565,683.754,3.27269,0.00183368,0.00183368,0.00183368
86,105.018,2.40237,2.04483,2.52933,0.0573,0.2766,0.02595,0.00945,2.78464,6.31783,3.70365,0.0018317,0.0018317,0.0018317
87,105.955,1.05139,3.90348,1.12508,0.0573,0.2766,0.02595,0.00945,2.78464,6.31783,3.70365,0.00182972,0.00182972,0.00182972
88,107.066,2.86175,2.6499,3.05532,0.12461,0.20299,0.08049,0.03239,2.53041,5.56534,3.42989,0.00182774,0.00182774,0.00182774
89,108.122,2.06713,2.05549,2.51132,0.12461,0.20299,0.08049,0.03239,2.53041,5.56534,3.42989,0.00182576,0.00182576,0.00182576
90,109.259,2.21644,2.10813,2.67622,0.15926,0.29787,0.11062,0.04987,2.32919,8.93174,3.14486,0.00182378,0.00182378,0.00182378
91,110.276,2.52001,2.01631,2.74283,0.15926,0.29787,0.11062,0.04987,2.32919,8.93174,3.14486,0.0018218,0.0018218,0.0018218
92,111.418,1.11846,3.84632,1.18895,0.17846,0.48936,0.13144,0.05609,2.09259,12.5865,2.53228,0.00181982,0.00181982,0.00181982
93,112.597,1.93511,1.70497,2.13881,0.17846,0.48936,0.13144,0.05609,2.09259,12.5865,2.53228,0.00181784,0.00181784,0.00181784
94,114.8,2.40359,2.15925,2.73401,0.08334,0.57447,0.07261,0.03326,2.04349,26.0707,2.46448,0.00181586,0.00181586,0.00181586
95,116.321,2.01111,2.29454,2.47267,0.08334,0.57447,0.07261,0.03326,2.04349,26.0707,2.46448,0.00181388,0.00181388,0.00181388
96,117.377,1.99389,1.92892,2.28297,0.05479,0.55319,0.04782,0.02315,1.77187,127.414,2.2257,0.0018119,0.0018119,0.0018119
97,118.504,2.36931,1.98432,2.52209,0.05479,0.55319,0.04782,0.02315,1.77187,127.414,2.2257,0.00180992,0.00180992,0.00180992
98,119.557,2.23409,2.9138,2.83933,0.03945,0.55319,0.03544,0.01508,2.13094,217.295,2.45723,0.00180794,0.00180794,0.00180794
99,120.625,2.33717,3.70321,2.43579,0.03945,0.55319,0.03544,0.01508,2.13094,217.295,2.45723,0.00180596,0.00180596,0.00180596
100,121.74,2.97868,2.91173,3.24372,0.0423,0.38298,0.03709,0.01602,2.02567,109.657,2.464,0.00180398,0.00180398,0.00180398
101,122.796,1.06644,3.60019,1.15577,0.0423,0.38298,0.03709,0.01602,2.02567,109.657,2.464,0.001802,0.001802,0.001802
102,123.785,2.69367,2.20455,2.70113,0.12364,0.29787,0.09141,0.04088,2.07492,49.3222,2.52054,0.00180002,0.00180002,0.00180002
103,124.921,1.85557,1.69744,2.34506,0.12364,0.29787,0.09141,0.04088,2.07492,49.3222,2.52054,0.00179804,0.00179804,0.00179804
104,125.962,1.94212,1.94659,2.38857,0.26615,0.29787,0.23622,0.10537,1.95129,42.1983,2.41728,0.00179606,0.00179606,0.00179606
105,127.642,1.92276,1.65665,2.15314,0.26615,0.29787,0.23622,0.10537,1.95129,42.1983,2.41728,0.00179408,0.00179408,0.00179408
106,129.207,1.95853,1.70349,2.09526,0.26565,0.33104,0.24679,0.11877,1.78282,57.1578,2.23565,0.0017921,0.0017921,0.0017921
107,130.618,2.03202,1.60563,2.11938,0.26565,0.33104,0.24679,0.11877,1.78282,57.1578,2.23565,0.00179012,0.00179012,0.00179012
108,132.035,1.86349,1.57981,2.0052,0.1611,0.29787,0.15705,0.07492,1.91778,57.4467,2.19152,0.00178814,0.00178814,0.00178814
109,133.035,1.70349,1.47273,1.87327,0.1611,0.29787,0.15705,0.07492,1.91778,57.4467,2.19152,0.00178616,0.00178616,0.00178616
110,134.149,2.16125,1.90161,2.35163,0.16632,0.42553,0.19411,0.09647,1.7943,56.2762,2.16934,0.00178418,0.00178418,0.00178418
111,135.162,2.01232,1.83073,2.32084,0.16632,0.42553,0.19411,0.09647,1.7943,56.2762,2.16934,0.0017822,0.0017822,0.0017822
112,136.371,1.96383,1.71394,2.10976,0.25925,0.34043,0.27953,0.14532,1.60874,50.8423,2.22847,0.00178022,0.00178022,0.00178022
113,137.399,1.79881,1.58963,1.9528,0.25925,0.34043,0.27953,0.14532,1.60874,50.8423,2.22847,0.00177824,0.00177824,0.00177824
114,138.538,1.95652,1.71096,2.33273,0.28578,0.42553,0.31025,0.14895,1.76797,56.0248,2.27572,0.00177626,0.00177626,0.00177626
115,139.647,1.86561,1.87679,2.17892,0.28578,0.42553,0.31025,0.14895,1.76797,56.0248,2.27572,0.00177428,0.00177428,0.00177428
116,141.175,1.99532,1.65105,2.34365,0.25005,0.31915,0.24509,0.10539,1.96604,62.5547,2.29139,0.0017723,0.0017723,0.0017723
117,142.839,1.08261,3.50816,1.14189,0.25005,0.31915,0.24509,0.10539,1.96604,62.5547,2.29139,0.00177032,0.00177032,0.00177032
118,144.348,2.15043,1.72156,2.30527,0.19115,0.46809,0.22133,0.08306,1.91118,49.4149,2.28014,0.00176834,0.00176834,0.00176834
119,145.347,1.98611,2.00149,1.91657,0.19115,0.46809,0.22133,0.08306,1.91118,49.4149,2.28014,0.00176636,0.00176636,0.00176636
120,146.52,2.0674,1.63883,2.1702,0.18107,0.46809,0.20786,0.08238,1.7612,41.113,2.19535,0.00176438,0.00176438,0.00176438
121,147.768,2.17919,1.79135,2.28047,0.18107,0.46809,0.20786,0.08238,1.7612,41.113,2.19535,0.0017624,0.0017624,0.0017624
122,148.904,1.74306,2.05486,2.3091,0.134,0.44681,0.18717,0.08241,1.74265,40.4576,2.18156,0.00176042,0.00176042,0.00176042
123,149.903,2.07962,1.68918,2.19226,0.134,0.44681,0.18717,0.08241,1.74265,40.4576,2.18156,0.00175844,0.00175844,0.00175844
124,151.014,2.30836,2.20989,2.64238,0.2047,0.25532,0.19424,0.10702,1.93861,36.212,2.2103,0.00175646,0.00175646,0.00175646
125,152.059,1.65726,1.58592,2.14266,0.2047,0.25532,0.19424,0.10702,1.93861,36.212,2.2103,0.00175448,0.00175448,0.00175448
126,153.169,2.0732,1.73074,2.25429,0.26254,0.31915,0.22539,0.11596,2.0344,29.6863,2.29063,0.0017525,0.0017525,0.0017525
127,154.193,2.05854,1.60457,2.09592,0.26254,0.31915,0.22539,0.11596,2.0344,29.6863,2.29063,0.00175052,0.00175052,0.00175052
128,155.98,1.97598,1.93282,2.2502,0.33038,0.42553,0.28314,0.14286,1.83213,19.5139,2.166,0.00174854,0.00174854,0.00174854
129,157.36,0.92222,3.38808,1.09004,0.33038,0.42553,0.28314,0.14286,1.83213,19.5139,2.166,0.00174656,0.00174656,0.00174656
130,158.786,2.06149,1.58468,2.2386,0.29894,0.34043,0.25958,0.14418,1.60809,18.1986,2.05817,0.00174458,0.00174458,0.00174458
131,159.81,1.48987,1.61841,1.84213,0.29894,0.34043,0.25958,0.14418,1.60809,18.1986,2.05817,0.0017426,0.0017426,0.0017426
132,160.869,1.73695,2.75841,2.15386,0.27222,0.38298,0.21611,0.12562,1.46467,15.6252,1.906,0.00174062,0.00174062,0.00174062
133,161.938,1.82479,1.53334,1.94799,0.27222,0.38298,0.21611,0.12562,1.46467,15.6252,1.906,0.00173864,0.00173864,0.00173864
134,163.055,1.88388,2.01041,2.3086,0.30894,0.3617,0.24412,0.14049,1.39234,12.9415,1.83986,0.00173666,0.00173666,0.00173666
135,164.071,0.9555,2.99324,1.05879,0.30894,0.3617,0.24412,0.14049,1.39234,12.9415,1.83986,0.00173468,0.00173468,0.00173468
136,165.134,1.92399,1.54839,1.93681,0.22497,0.61702,0.27172,0.15027,1.38305,12.4503,1.84876,0.0017327,0.0017327,0.0017327
137,166.358,2.03036,1.69585,2.27688,0.22497,0.61702,0.27172,0.15027,1.38305,12.4503,1.84876,0.00173072,0.00173072,0.00173072
138,167.359,1.84895,1.88519,2.30542,0.30912,0.51064,0.32641,0.18153,1.55928,11.671,1.92321,0.00172874,0.00172874,0.00172874
139,168.557,1.84549,1.65234,1.86736,0.30912,0.51064,0.32641,0.18153,1.55928,11.671,1.92321,0.00172676,0.00172676,0.00172676
140,170.086,1.57695,2.00607,2.08362,0.42279,0.40426,0.35435,0.19374,1.82375,10.7731,2.10112,0.00172478,0.00172478,0.00172478
141,171.68,2.04916,1.4469,2.05325,0.42279,0.40426,0.35435,0.19374,1.82375,10.7731,2.10112,0.0017228,0.0017228,0.0017228
142,172.973,1.00185,3.25713,1.06299,0.43061,0.42553,0.33739,0.20803,1.8555,10.3448,2.13648,0.00172082,0.00172082,0.00172082
143,174.075,2.01654,1.72117,2.40584,0.43061,0.42553,0.33739,0.20803,1.8555,10.3448,2.13648,0.00171884,0.00171884,0.00171884
144,175.181,0.93117,3.14469,1.06364,0.40056,0.61702,0.38504,0.23137,1.8153,10.4518,2.16504,0.00171686,0.00171686,0.00171686
145,176.159,2.09574,1.75703,1.98371,0.40056,0.61702,0.38504,0.23137,1.8153,10.4518,2.16504,0.00171488,0.00171488,0.00171488
146,177.248,2.31046,1.45205,2.44127,0.40227,0.55319,0.36354,0.22468,1.80409,10.6631,2.17056,0.0017129,0.0017129,0.0017129
147,178.382,1.7114,1.35544,2.18279,0.40227,0.55319,0.36354,0.22468,1.80409,10.6631,2.17056,0.00171092,0.00171092,0.00171092
148,179.477,1.69919,1.66739,2.05826,0.40125,0.49914,0.37781,0.23065,1.7676,11.7265,2.1124,0.00170894,0.00170894,0.00170894
149,180.397,2.51621,2.22634,2.78408,0.40125,0.49914,0.37781,0.23065,1.7676,11.7265,2.1124,0.00170696,0.00170696,0.00170696
150,181.521,2.18726,1.59043,2.17574,0.41857,0.42553,0.41005,0.24795,1.68551,13.1127,1.99923,0.00170498,0.00170498,0.00170498
151,182.645,1.90548,2.09756,2.38987,0.41857,0.42553,0.41005,0.24795,1.68551,13.1127,1.99923,0.001703,0.001703,0.001703
152,184.548,1.73753,1.65654,2.20039,0.39671,0.48936,0.35681,0.18086,1.54496,16.744,1.87282,0.00170102,0.00170102,0.00170102
153,186.025,1.6361,1.36405,1.94223,0.39671,0.48936,0.35681,0.18086,1.54496,16.744,1.87282,0.00169904,0.00169904,0.00169904
154,187.508,2.06689,1.95118,2.32179,0.27418,0.61702,0.31486,0.16289,1.56986,18.7071,1.89016,0.00169706,0.00169706,0.00169706
155,188.421,1.99666,1.63046,2.26456,0.27418,0.61702,0.31486,0.16289,1.56986,18.7071,1.89016,0.00169508,0.00169508,0.00169508
156,189.566,1.83881,1.60815,2.10811,0.30543,0.58948,0.32892,0.18552,1.62207,17.621,1.89355,0.0016931,0.0016931,0.0016931
157,190.482,1.4158,1.44605,1.71517,0.30543,0.58948,0.32892,0.18552,1.62207,17.621,1.89355,0.00169112,0.00169112,0.00169112
158,191.679,2.02889,1.78923,2.53381,0.29021,0.52202,0.32572,0.1954,1.57561,16.078,1.82095,0.00168914,0.00168914,0.00168914
159,192.614,1.81713,1.45207,1.95653,0.29021,0.52202,0.32572,0.1954,1.57561,16.078,1.82095,0.00168716,0.00168716,0.00168716
160,193.773,1.70744,1.66454,2.02421,0.30034,0.42553,0.34573,0.20121,1.4765,12.478,1.77364,0.00168518,0.00168518,0.00168518
161,194.765,1.46512,1.34451,1.70309,0.30034,0.42553,0.34573,0.20121,1.4765,12.478,1.77364,0.0016832,0.0016832,0.0016832
162,195.841,1.88941,1.49936,2.02525,0.28861,0.55319,0.34332,0.19719,1.51016,15.7838,1.81254,0.00168122,0.00168122,0.00168122
163,197.062,1.82878,1.51338,1.94886,0.28861,0.55319,0.34332,0.19719,1.51016,15.7838,1.81254,0.00167924,0.00167924,0.00167924
164,198.411,2.26594,1.52895,2.34026,0.47606,0.34043,0.25024,0.14139,1.4577,29.1693,1.80572,0.00167726,0.00167726,0.00167726
165,200.194,1.42449,1.30808,1.78548,0.47606,0.34043,0.25024,0.14139,1.4577,29.1693,1.80572,0.00167528,0.00167528,0.00167528
166,201.601,2.01276,1.59767,2.26301,0.08361,0.55319,0.10162,0.06487,1.37617,41.5144,1.79139,0.0016733,0.0016733,0.0016733
167,202.71,1.54057,1.44201,1.94172,0.08361,0.55319,0.10162,0.06487,1.37617,41.5144,1.79139,0.00167132,0.00167132,0.00167132
168,204.004,1.87385,1.65382,2.42513,0.42706,0.53191,0.41017,0.23501,1.6219,23.449,1.89997,0.00166934,0.00166934,0.00166934
169,205.038,1.69761,1.39721,1.98233,0.42706,0.53191,0.41017,0.23501,1.6219,23.449,1.89997,0.00166736,0.00166736,0.00166736
170,206.089,1.65598,1.45117,1.99692,0.42756,0.50856,0.43617,0.23521,1.76474,20.2335,2.06557,0.00166538,0.00166538,0.00166538
171,207.148,2.02121,1.78472,1.76558,0.42756,0.50856,0.43617,0.23521,1.76474,20.2335,2.06557,0.0016634,0.0016634,0.0016634
172,208.223,1.50154,1.4127,1.82927,0.34705,0.59574,0.41119,0.22183,1.68927,16.1222,2.00195,0.00166142,0.00166142,0.00166142
173,209.232,1.84562,2.54788,2.13417,0.34705,0.59574,0.41119,0.22183,1.68927,16.1222,2.00195,0.00165944,0.00165944,0.00165944
174,210.292,2.64926,2.68543,2.22362,0.40467,0.40426,0.35374,0.20061,1.51484,15.8746,1.88446,0.00165746,0.00165746,0.00165746
175,211.445,1.7456,1.78491,2.07613,0.40467,0.40426,0.35374,0.20061,1.51484,15.8746,1.88446,0.00165548,0.00165548,0.00165548
176,213.085,1.52503,1.3131,1.83991,0.36347,0.42523,0.3307,0.18189,1.58331,11.7928,1.89025,0.0016535,0.0016535,0.0016535
177,214.731,1.69388,1.2951,1.8176,0.36347,0.42523,0.3307,0.18189,1.58331,11.7928,1.89025,0.00165152,0.00165152,0.00165152
178,216.005,1.8335,1.49019,1.93256,0.34097,0.44681,0.34392,0.15791,1.6827,9.02074,1.92197,0.00164954,0.00164954,0.00164954
179,217.054,1.49703,1.52209,2.00473,0.34097,0.44681,0.34392,0.15791,1.6827,9.02074,1.92197,0.00164756,0.00164756,0.00164756
180,218.142,1.62041,1.5185,1.99618,0.28166,0.6383,0.3822,0.20467,1.68276,9.14121,1.90102,0.00164558,0.00164558,0.00164558
181,219.168,1.26878,1.17431,1.62772,0.28166,0.6383,0.3822,0.20467,1.68276,9.14121,1.90102,0.0016436,0.0016436,0.0016436
182,220.48,1.94893,1.60616,2.02901,0.43516,0.40426,0.40334,0.24568,1.67627,7.8137,1.93219,0.00164162,0.00164162,0.00164162
183,221.48,1.53585,1.3271,1.77539,0.43516,0.40426,0.40334,0.24568,1.67627,7.8137,1.93219,0.00163964,0.00163964,0.00163964
184,222.514,1.89222,1.60147,2.36361,0.40279,0.41627,0.37335,0.20568,1.78599,7.7814,2.04186,0.00163766,0.00163766,0.00163766
185,223.579,1.64774,1.53778,2.16635,0.40279,0.41627,0.37335,0.20568,1.78599,7.7814,2.04186,0.00163568,0.00163568,0.00163568
